================================================
  NLOC    CCN   token  PARAM  length  location
     10       0.0     0.0        0.0         0     .\src\codes\result1582181961627.py
     16       7.5     3.0       60.0         2     .\src\codes\result1582183660790.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582184081995.py
     18      16.0    12.0      140.0         1     .\src\codes\result1582184844363.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582185866788.py
      4       0.0     0.0        0.0         0     .\src\codes\result1582186112022.py
     14       0.0     0.0        0.0         0     .\src\codes\result1582188995936.py
     19       0.0     0.0        0.0         0     .\src\codes\result1582191282093.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582191943999.py
     22       0.0     0.0        0.0         0     .\src\codes\result1582192361080.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582192852660.py
     26      10.5     3.0       67.5         2     .\src\codes\result1582193288234.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582198329710.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582198338884.py
     12       0.0     0.0        0.0         0     .\src\codes\result1582198502017.py
     13       0.0     0.0        0.0         0     .\src\codes\result1582198572846.py
     13       0.0     0.0        0.0         0     .\src\codes\result1582198583648.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582198640137.py
     13       0.0     0.0        0.0         0     .\src\codes\result1582198660762.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582198744038.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582198827165.py
     23       0.0     0.0        0.0         0     .\src\codes\result1582198831752.py
     12       0.0     0.0        0.0         0     .\src\codes\result1582198976633.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582199559273.py
      9       0.0     0.0        0.0         0     .\src\codes\result1582199651721.py
      2       0.0     0.0        0.0         0     .\src\codes\result1582199741857.py
     25       0.0     0.0        0.0         0     .\src\codes\result1582200139633.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582200172442.py
      2       0.0     0.0        0.0         0     .\src\codes\result1582200190718.py
     18       0.0     0.0        0.0         0     .\src\codes\result1582200221169.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582200292886.py
     10       0.0     0.0        0.0         0     .\src\codes\result1582200575646.py
     12       0.0     0.0        0.0         0     .\src\codes\result1582200646560.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582200751139.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582200764352.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582200832495.py
      6       0.0     0.0        0.0         0     .\src\codes\result1582201286019.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582202685653.py
      9       0.0     0.0        0.0         0     .\src\codes\result1582203013628.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582206315848.py
      4       0.0     0.0        0.0         0     .\src\codes\result1582215291618.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582215476157.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582215502925.py
     29      27.0     9.0      194.0         1     .\src\codes\result1582215520910.py
     22      20.0     7.0      141.0         1     .\src\codes\result1582215528248.py
      7       5.0     2.0       35.0         1     .\src\codes\result1582215531742.py
     11       9.0     6.0       44.0         1     .\src\codes\result1582215552423.py
     13       9.0     3.0       38.0         1     .\src\codes\result1582215555900.py
     14      10.0     5.0       97.0         1     .\src\codes\result1582215559767.py
     33      31.0    10.0      211.0         1     .\src\codes\result1582215758115.py
     32      27.0     9.0      194.0         1     .\src\codes\result1582216010083.py
     32      27.0     9.0      194.0         1     .\src\codes\result1582216014429.py
     12       9.0     3.0       38.0         1     .\src\codes\result1582216104538.py
      8       0.0     0.0        0.0         0     .\src\codes\result1582216728544.py
      9       0.0     0.0        0.0         0     .\src\codes\result1582216942757.py
      3       0.0     0.0        0.0         0     .\src\codes\result1582239762021.py
     68      15.0     5.5      100.0         4     .\src\codes\result1582244752717.py
     10       0.0     0.0        0.0         0     .\src\codes\result1582247022896.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582248827595.py
     13       0.0     0.0        0.0         0     .\src\codes\result1582249193829.py
     38      17.0     4.0       91.5         2     .\src\codes\result1582249798256.py
      8       0.0     0.0        0.0         0     .\src\codes\result1582250391549.py
     31      25.0     6.0      207.0         1     .\src\codes\result1582252607150.py
     17       0.0     0.0        0.0         0     .\src\codes\result1582253926648.py
      9       0.0     0.0        0.0         0     .\src\codes\result1582255008149.py
     14      13.0     4.0       82.0         1     .\src\codes\result1582255547289.py
      4       3.0     2.0       36.0         1     .\src\codes\result1582255647139.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582256048706.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582256134099.py
     13       0.0     0.0        0.0         0     .\src\codes\result1582256382955.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582258379376.py
     12       0.0     0.0        0.0         0     .\src\codes\result1582259995684.py
     18       6.0     2.0       27.0         1     .\src\codes\result1582260513022.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582263253785.py
      8       0.0     0.0        0.0         0     .\src\codes\result1582264019742.py
      9       0.0     0.0        0.0         0     .\src\codes\result1582264368389.py
      8       0.0     0.0        0.0         0     .\src\codes\result1582264796748.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582265366138.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582265460005.py
     19      17.0    10.0      157.0         1     .\src\codes\result1582267262288.py
     19      13.0     4.0       76.0         1     .\src\codes\result1582267540594.py
     20       0.0     0.0        0.0         0     .\src\codes\result1582267855928.py
     17       5.0     2.0       18.0         1     .\src\codes\result1582268472900.py
     14       0.0     0.0        0.0         0     .\src\codes\result1582268557441.py
     16       0.0     0.0        0.0         0     .\src\codes\result1582269280546.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582270369350.py
     23       6.0     2.0       27.0         1     .\src\codes\result1582270923234.py
     21       6.5     2.0       50.0         2     .\src\codes\result1582271009546.py
     27       9.5     3.0       51.5         2     .\src\codes\result1582271223511.py
     15       0.0     0.0        0.0         0     .\src\codes\result1582271380050.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582271697315.py
      2       0.0     0.0        0.0         0     .\src\codes\result1582271746084.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582271863212.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582272172596.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582272259864.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582272329290.py
      5       0.0     0.0        0.0         0     .\src\codes\result1582272646281.py
      1       0.0     0.0        0.0         0     .\src\codes\result1582273035840.py
     27       0.0     0.0        0.0         0     .\src\codes\result1582273567412.py
     23       0.0     0.0        0.0         0     .\src\codes\result1582273691985.py
     11       0.0     0.0        0.0         0     .\src\codes\result1582273937533.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582274640642.py
      7       0.0     0.0        0.0         0     .\src\codes\result1582274686907.py
      6       0.0     0.0        0.0         0     .\src\codes\result1582274732994.py
